enum	module	file	line	site_kind	site_text	included_reason
PlanError	db::query::plan::expr::type_inference::aggregate	crates/icydb-core/src/db/query/plan/expr/type_inference/aggregate.rs	51	match-arm-or-constructor	ExprPlanError::non_numeric_aggregate_target(aggregate_name, field.as_str()),	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::expr::type_inference::aggregate	crates/icydb-core/src/db/query/plan/expr/type_inference/aggregate.rs	56	match-arm-or-constructor	return Err(PlanError::from(	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::expr::type_inference::aggregate	crates/icydb-core/src/db/query/plan/expr/type_inference/aggregate.rs	57	match-arm-or-constructor	ExprPlanError::non_numeric_aggregate_target(	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::expr::type_inference::binary	crates/icydb-core/src/db/query/plan/expr/type_inference/binary.rs	62	match-arm-or-constructor	PlanError::from(ExprPlanError::invalid_binary_operands(	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::expr::type_inference::case	crates/icydb-core/src/db/query/plan/expr/type_inference/case.rs	23	match-arm-or-constructor	return Err(PlanError::from(ExprPlanError::invalid_case_condition_type(	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::expr::type_inference::coarse	crates/icydb-core/src/db/query/plan/expr/type_inference/coarse.rs	51	match-arm-or-constructor	_ => Err(PlanError::from(ExprPlanError::invalid_function_argument(	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::expr::type_inference::function	crates/icydb-core/src/db/query/plan/expr/type_inference/function.rs	154	match-arm-or-constructor	return Err(PlanError::from(ExprPlanError::invalid_function_argument(	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::expr::type_inference::function	crates/icydb-core/src/db/query/plan/expr/type_inference/function.rs	182	match-arm-or-constructor	return Err(PlanError::from(ExprPlanError::invalid_function_argument(	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::expr::type_inference::function	crates/icydb-core/src/db/query/plan/expr/type_inference/function.rs	224	match-arm-or-constructor	return Err(PlanError::from(ExprPlanError::invalid_function_argument(	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::expr::type_inference::function	crates/icydb-core/src/db/query/plan/expr/type_inference/function.rs	240	match-arm-or-constructor	return Err(PlanError::from(ExprPlanError::invalid_function_argument(	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::expr::type_inference::function	crates/icydb-core/src/db/query/plan/expr/type_inference/function.rs	248	match-arm-or-constructor	return Err(PlanError::from(ExprPlanError::invalid_function_argument(	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::expr::type_inference::function	crates/icydb-core/src/db/query/plan/expr/type_inference/function.rs	267	match-arm-or-constructor	return Err(PlanError::from(ExprPlanError::invalid_function_argument(	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::expr::type_inference::function	crates/icydb-core/src/db/query/plan/expr/type_inference/function.rs	279	match-arm-or-constructor	return Err(PlanError::from(ExprPlanError::invalid_function_argument(	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::expr::type_inference::function	crates/icydb-core/src/db/query/plan/expr/type_inference/function.rs	304	match-arm-or-constructor	return Err(PlanError::from(ExprPlanError::invalid_function_argument(	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::expr::type_inference	crates/icydb-core/src/db/query/plan/expr/type_inference/mod.rs	152	match-arm-or-constructor	return Err(PlanError::from(ExprPlanError::invalid_unary_operand(	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::expr::type_inference::source	crates/icydb-core/src/db/query/plan/expr/type_inference/source.rs	20	match-arm-or-constructor	.ok_or_else(|| PlanError::from(ExprPlanError::unknown_expr_field(field_name)))?;	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::expr::type_inference::source	crates/icydb-core/src/db/query/plan/expr/type_inference/source.rs	31	match-arm-or-constructor	return Err(PlanError::from(ExprPlanError::unknown_expr_field(root)));	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::expr::type_inference::source	crates/icydb-core/src/db/query/plan/expr/type_inference/source.rs	42	match-arm-or-constructor	Err(PlanError::from(ExprPlanError::unknown_expr_field(	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::expr::type_inference::unify	crates/icydb-core/src/db/query/plan/expr/type_inference/unify.rs	37	match-arm-or-constructor	(left, right) => Err(PlanError::from(ExprPlanError::invalid_function_argument(	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::expr::type_inference::unify	crates/icydb-core/src/db/query/plan/expr/type_inference/unify.rs	75	match-arm-or-constructor	Err(PlanError::from(	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::expr::type_inference::unify	crates/icydb-core/src/db/query/plan/expr/type_inference/unify.rs	76	match-arm-or-constructor	ExprPlanError::incompatible_case_branch_types(	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::semantics::group_distinct	crates/icydb-core/src/db/query/plan/semantics/group_distinct.rs	200	match-arm-or-constructor	Self::DistinctHavingUnsupported => GroupPlanError::distinct_having_unsupported(),	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::semantics::group_distinct	crates/icydb-core/src/db/query/plan/semantics/group_distinct.rs	202	match-arm-or-constructor	GroupPlanError::distinct_adjacency_eligibility_required()	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::semantics::group_distinct	crates/icydb-core/src/db/query/plan/semantics/group_distinct.rs	208	match-arm-or-constructor	GroupPlanError::global_distinct_aggregate_shape_unsupported()	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::semantics::group_distinct	crates/icydb-core/src/db/query/plan/semantics/group_distinct.rs	216	match-arm-or-constructor	GroupPlanError::distinct_aggregate_kind_unsupported(0, kind)	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::semantics::group_having	crates/icydb-core/src/db/query/plan/semantics/group_having.rs	60	match-arm-or-constructor	CursorPlanError::continuation_cursor_invariant(self.invariant_message())	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::validate::errors	crates/icydb-core/src/db/query/plan/validate/errors.rs	41	if-let-or-matches	if matches!(policy.as_ref(), PolicyPlanError::UnorderedPagination)	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::validate::errors	crates/icydb-core/src/db/query/plan/validate/errors.rs	226	match-arm-or-constructor	message = CursorPlanError::cursor_requires_order_message()	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::validate::errors	crates/icydb-core/src/db/query/plan/validate/errors.rs	232	match-arm-or-constructor	message = CursorPlanError::cursor_requires_limit_message()	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::validate::errors	crates/icydb-core/src/db/query/plan/validate/errors.rs	695	match-arm-or-constructor	CursorPlanError::continuation_cursor_invariant(missing_order_message)	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::validate::errors	crates/icydb-core/src/db/query/plan/validate/errors.rs	697	match-arm-or-constructor	Self::EmptyOrderSpec => CursorPlanError::cursor_requires_non_empty_order(),	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::validate::grouped::cursor	crates/icydb-core/src/db/query/plan/validate/grouped/cursor/mod.rs	44	match-arm-or-constructor	.ok_or_else(|| PlanError::from(GroupPlanError::order_requires_limit()))?;	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::validate::grouped::cursor	crates/icydb-core/src/db/query/plan/validate/grouped/cursor/mod.rs	48	match-arm-or-constructor	.ok_or_else(|| PlanError::from(GroupPlanError::order_requires_limit()))?;	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::validate::grouped::cursor	crates/icydb-core/src/db/query/plan/validate/grouped/cursor/mod.rs	88	match-arm-or-constructor	return Err(PlanError::from(	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::validate::grouped::cursor	crates/icydb-core/src/db/query/plan/validate/grouped/cursor/mod.rs	89	match-arm-or-constructor	GroupPlanError::order_prefix_not_aligned_with_group_keys(),	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::validate::grouped::cursor	crates/icydb-core/src/db/query/plan/validate/grouped/cursor/mod.rs	100	match-arm-or-constructor	return Err(PlanError::from(	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::validate::grouped::cursor	crates/icydb-core/src/db/query/plan/validate/grouped/cursor/mod.rs	101	match-arm-or-constructor	GroupPlanError::order_prefix_not_aligned_with_group_keys(),	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::validate::grouped::cursor	crates/icydb-core/src/db/query/plan/validate/grouped/cursor/mod.rs	105	match-arm-or-constructor	return Err(PlanError::from(	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::validate::grouped::cursor	crates/icydb-core/src/db/query/plan/validate/grouped/cursor/mod.rs	106	match-arm-or-constructor	GroupPlanError::order_expression_not_admissible(order_field),	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::validate::grouped::cursor	crates/icydb-core/src/db/query/plan/validate/grouped/cursor/mod.rs	130	match-arm-or-constructor	return Err(PlanError::from(	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::validate::grouped::cursor	crates/icydb-core/src/db/query/plan/validate/grouped/cursor/mod.rs	131	match-arm-or-constructor	GroupPlanError::order_prefix_not_aligned_with_group_keys(),	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::validate::grouped::cursor	crates/icydb-core/src/db/query/plan/validate/grouped/cursor/mod.rs	135	match-arm-or-constructor	return Err(PlanError::from(	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::validate::grouped::cursor	crates/icydb-core/src/db/query/plan/validate/grouped/cursor/mod.rs	136	match-arm-or-constructor	GroupPlanError::order_expression_not_admissible(order_field),	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::validate::grouped::policy	crates/icydb-core/src/db/query/plan/validate/grouped/policy/mod.rs	40	match-arm-or-constructor	reason.map_or(Ok(()), |reason| Err(PlanError::from(reason)))	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::validate::grouped::policy	crates/icydb-core/src/db/query/plan/validate/grouped/policy/mod.rs	51	match-arm-or-constructor	Err(PlanError::from(reason.planner_group_plan_error(None)))	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::validate::grouped::policy	crates/icydb-core/src/db/query/plan/validate/grouped/policy/mod.rs	114	match-arm-or-constructor	return Err(PlanError::from(	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::validate::grouped::policy::rules	crates/icydb-core/src/db/query/plan/validate/grouped/policy/rules.rs	102	match-arm-or-constructor	GroupPlanError::having_unsupported_compare_op(	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::validate::grouped::policy::rules	crates/icydb-core/src/db/query/plan/validate/grouped/policy/rules.rs	125	match-arm-or-constructor	GroupPlanError::distinct_aggregate_kind_unsupported(	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::validate::grouped::policy::rules	crates/icydb-core/src/db/query/plan/validate/grouped/policy/rules.rs	142	match-arm-or-constructor	GroupPlanError::distinct_aggregate_field_target_unsupported(	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::validate::grouped::policy::rules	crates/icydb-core/src/db/query/plan/validate/grouped/policy/rules.rs	157	match-arm-or-constructor	GroupPlanError::field_target_aggregates_unsupported(	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::validate::grouped::policy::rules	crates/icydb-core/src/db/query/plan/validate/grouped/policy/rules.rs	200	match-arm-or-constructor	.map(|_| GroupPlanError::global_distinct_sum_target_not_numeric(0, ctx.target_field))	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::validate::grouped::projection_expr	crates/icydb-core/src/db/query/plan/validate/grouped/projection_expr/mod.rs	34	match-arm-or-constructor	PlanError::from(	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::validate::grouped::projection_expr	crates/icydb-core/src/db/query/plan/validate/grouped/projection_expr/mod.rs	35	match-arm-or-constructor	ExprPlanError::grouped_projection_references_non_group_field(index),	semi-mechanical direct enum-qualified reference
PlanError	db::query::plan::validate::grouped::structure	crates/icydb-core/src/db/query/plan/validate/grouped/structure/mod.rs	55	match-arm-or-constructor	PlanError::from(GroupPlanError::having_non_group_field_reference(	semi-mechanical direct enum-qualified reference
